"exam_report_id","report_id","start_date_time","end_date_time","company_name","search_company_name","address","address_kind","check_school_order","event_kind","report_content","number_of_people","positions","exam_format","result_kind","action_year","course","status","is_open","user_no","created_at","updated_at"
2400729,"1","2024-04-19 13:00:00","2024-04-19 16:00:00","株式会社LIC","lic","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228406, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-19 13:00:00, 終了日時: 2024-04-19 16:00:00
形式: 現地・単独, 住所種別：札幌
対応者数: 1名, 役職: 人事

------
一連の流れ
・筆記試験(2時間)
・面接(1時間)
筆記試験の内容
・SPIの国語と算数問題をPCで入力
・算数の適正問題(プリント)
・SPIの性格調査をPCで入力
面接試験の内容
・自己紹介
・趣味について
・休日は何をしているのか?
・最近の学校ではどのようなことをしているのか?
・アルバイトについて
・専門学校を選んだ理由
・高校を選んだ理由
・高校時代の得意な科目と不得意な科目
・会社選びの基準は?
・将来はどんなSEを目指いしているのか?
・兄弟について
・筆記試験はどうだったか?
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227007","2024-11-11","2024-11-11"
2400730,"1","2024-04-17 09:15:00","2024-04-17 10:30:00","株式会社SIG","sig","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228408, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-17 09:15:00, 終了日時: 2024-04-17 10:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 3名, 役職: 人事・エンジニア

------
自己紹介と志望動機
学生時代に頑張ったこと
アルバイトの失敗談
趣味、ストレス発散方法
友人と作成した成果物
OSの経験(linuxやpowerShellに触れたことはあるか)
使ったことのあるプログラム言語
自宅学習に使用したことのあるツール
勉強の方向がプログラマに近いためエンジニアで問題ないのか
セキュリティエンジニア志望だが最初はインフラや
ネットワークからのスタートになるが問題ないか
選考に関係ないといわれた質問(実際はわからない)
希望職種、希望勤務地は間違っていないか
現在は一人暮らしか、また東京就職は引っ越しで問題ないか
通勤時間の許容範囲はどのくらいか(リモートワークもあるので目安)
現在の就職活動数
志望度
","その他","その他","その他","UNSUCCESS","2024","J","1",True,"20232046","2024-11-11","2024-11-11"
2400731,"2","2024-04-17 17:00:00","2024-05-09 16:00:00","サービス&セキュリティ株式会社","サービス&セキュリティ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228410, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-17 17:00:00, 終了日時: 2024-04-17 17:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
自己紹介
志望動機
学生時代に頑張ったこと
アルバイトの失敗談
WordやExcelは問題なく使用できるか
趣味
複数から内定を貰った際の判断基準
引っ越しは問題ないか
ストレス耐性はあるほうか
やりたい仕事はどんなものか(脆弱性診断やSOCなど)

****** 2件目 ******
レポートID: P20228781, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-05-09 15:00:00, 終了日時: 2024-05-09 16:00:00
形式: 現地・単独, 住所種別：道外
対応者数: 1名, 役職: 人事

------
役員の方と1対1での面接でした。
流れ
自己紹介
ガクチカ
志望動機
といった、一般的な質問を受け、一通り行った後逆質問。
比較的フレンドリーに接して頂いたため、質問と合わせて雑談。
終了。
入退室時にドアを開けていただいたりとイレギュラーな対応だった。
","その他","その他","その他","OFFERED","2024","J","1",True,"20232046","2024-11-11","2024-11-11"
2400732,"1","2024-04-13 15:00:00","2024-04-13 16:00:00","株式会社エイチ・アイ・ディ","エイチ・アイ・ディ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228413, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-04-13 15:00:00, 終了日時: 2024-04-13 16:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
性格検査150問
SPIに近い問題約30問/30分
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227025","2024-11-11","2024-11-11"
2400734,"1","2024-04-14 12:00:00","2024-04-14 15:00:00","株式会社デジック","デジック","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228415, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-04-14 12:00:00, 終了日時: 2024-04-14 15:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
Web適正試験
検査1(計75分)
・四則逆算
・法則性
・命令表
・暗号
・パーソナリティ
検査2(目安15分)
・性格検査
検査3(80分)
デジック独自
・会話
・ひらめき
・フローチャート
・Java、Visual Basic
・記事
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227025","2024-11-11","2024-11-11"
2400736,"1","2024-04-16 18:10:00","2024-04-16 19:10:00","株式会社エイティング","エイティング","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228419, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-16 18:10:00, 終了日時: 2024-04-16 19:10:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 4名, 役職: 人事・エンジニア

------
・ご質問いただいたこと
自己紹介
志望動機
学校で力を注いでいること
勤務地の希望はあるか
他に応募している企業はあるか
企業選びの軸
この会社で働きたいか
なぜゲーム業界を目指したのか
なぜプランナーではなくプログラマーなのか
ゲーム制作で一番苦労した点
ゲーム制作で一番気を付けている点
チーム開発の経験はあるか
チーム開発をするうえで苦労した点
チーム開発で意識していたこと
リーダーとして苦労した点
アルゴリズムを苦労したものはあるか
それはどう乗り越えたか
バージョン管理ソフトは使っているか
モチベーションの保ち方はありますか
自分の苦手なことは何か
これから挑戦したい技術はありますか
アルバイトは何をしていたか
アルバイトで苦労したこと
態度の悪いお客さんにはどう対処したか
アルバイトを辞めた理由
学校と学校外の開発時間
あなたは学校の中で何番目か
あなたの一番の魅力は何か
・逆質問
UniRxやUniTaskを使うことはありますか。
入社するまでに学んでおくべき技術はありますか。
ゲームを作っているうえで日ごろ感じていることはありますか。
新しい技術を使うにあたってどのような方法で学習していますか。
では勉強会などの機会はないのでしょうか。
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227036","2024-11-11","2024-11-11"
2400737,"1","2024-04-16 16:00:00","2024-04-16 17:00:00","株式会社ヘキサドライブ","ヘキサドライブ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228420, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-16 16:00:00, 終了日時: 2024-04-16 17:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 3名, 役職: エンジニア

------
履歴書の深堀
志望動機
自己PR
クラス設計の学びの実際にどうやって学んでいるか
作品について
ゲームのバランスは丁度良いか
一番苦労した部分はどこか
キー値が重複した際の対策はしているか
アルバイトの実際の話
資格をなぜ取ったか
高校、専門学校を選んだ理由
今まで失敗してはいけない状況があるか
コミュニケーションは得意か
5年後どんなことをしている
どんなゲームを作りたいか
なぜゲームプログラマーを選んだか
逆質問
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227023","2024-11-11","2024-11-11"
2400739,"1","2024-04-15 15:00:00","2024-04-15 16:00:00","グランディング株式会社","グランディング","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228422, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-15 15:00:00, 終了日時: 2024-04-15 16:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 3名, 役職: 他

------
プランナー3 30〜40分くらい
自己紹介
面白さの再現性は自己評価?他者評価?
どうやってる?
先に作品があって直した?最初から作った?
どういう経緯で決めた?
どんな話をした?
ゲームそのものは作った?
アナログでも作った?
なぜ作らない?
VR多いけどVR作りたい?
一番自信のあるものは?
TRPGをやるときにシナリオを作ってる?拾ってくる?
ベースは何でやってる?
どれくらいの頻度でやってる?
メンバーは?何人?
GMやることは多い?
GMやるときに起きる問題にどう対処してる?
アドリブ強め?進行重視?
ボードゲームは結構やる?
最近やったものは?
(ディスクカバーを紹介しました)
どうだった?
東京勤務の理由は?
(プラなろの話しました)
コミュニティで何してる?
趣味あります?
小説や漫画ではどんなものが好き?
映画は見る?
アニメは?
空を見ることの良さは?
どんな雲が好きですか?
ゲーム業界を志望する理由は?
映画や映像との違いは?
グランディングを志望する理由は?
逆質問
ゲームプランナーとして専門的に教育していることや学んでいること、会社として意識していること
口コミで会社の評価がかなり高かったがなぜだと思うか
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227047","2024-11-11","2024-11-11"
2400744,"1","2024-04-19 13:00:00","2024-04-19 14:00:00","株式会社テクノプロテクノプロ・デザイン社","テクノプロテクノプロ・デザイン社","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228447, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-19 13:00:00, 終了日時: 2024-04-19 14:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
Webでの一対一の面接でした
質問内容 健康状態の確認、あなたの強み、地元の確認
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227019","2024-11-11","2024-11-11"
2400745,"2","2024-04-12 17:00:00","2024-04-25 12:30:00","エスアイエス・テクノサービス株式会社","エスアイエス・テクノサービス","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228450, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2024-04-12 17:00:00, 終了日時: 2024-04-12 17:20:00
形式: 他, 住所種別：自宅
対応者数: 他, 役職: 他

------
*適性試験
・回答ボタンを2つ選択する問題が38問(制限時間あり)
(例  問・落ち込むときがあるか?  解→常に・全く無い・たまに  など)
・図形を並べる問題1問(制限時間5分)
・△などの図形を10~15個自分の好きなようにマスに並べる。
・やったことのない特殊な問題(精神科の箱庭療法のような問題)

****** 2件目 ******
レポートID: P20228586, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-04-25 11:00:00, 終了日時: 2024-04-25 12:30:00
形式: 現地・単独, 住所種別：道外
対応者数: 4名, 役職: 役員

------
最終面接(一時間程度)
・システム運用の事業部長と人事部長の2名(対面)
・スピーカーで人事の方2名
*内容
・人生で一番頑張ったことはなにか?(具体的に何をどうして、何を得られたか等)
・人生で一番つらかったことはなにか?(どう乗り越えた?)
・アルバイト経験で辛かったことはなにか?
・アルバイト経験でためになったことはなにか?
・ストレス解消法は?
・なにか質問はないか?
*全体的に一つの質問に対して深堀りしていく内容だった。
*志望動機など一次面接で答えた内容はあまり出なかった。
*人事の方から質問の受け答えがしっかりできているかを見ていると言われた。
会社見学(面接より長かったような気がします。)
・面接終了後、人事の方と一緒に会社見学をしました。
・見学終了後、人事の方2名と面接で聞けなかった質問や、内定後の説明、雑談をしました。
・交通費の手続き
","その他","その他","その他","OFFERED","2024","S","1",True,"20222030","2024-11-11","2024-11-11"
2400746,"2","2024-04-12 13:30:00","2024-04-24 10:00:00","TOPPANエッジITソリューション株式会社","toppanエッジitソリューション","****","OTHER",True,"OTHER","****** 1件目 ******
レポートID: P20228451, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-12 13:30:00, 終了日時: 2024-04-12 14:30:00
形式: 現地・単独, 住所種別：HCS
対応者数: 2名, 役職: 人事

------
対面面接
質問内容:
趣味
得意科目
チームで意見が対立したときどうするか。

****** 2件目 ******
レポートID: P20228639, イベント種別：試験_適正, 結果種別：他
開始日時: 2024-04-24 09:00:00, 終了日時: 2024-04-24 10:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
Web適正試験
","その他","その他","その他","OTHER","2024","S","1",True,"20223084","2024-11-11","2024-11-11"
2400747,"2","2024-04-18 13:00:00","2024-05-09 17:00:00","株式会社ソアーシステム","ソアーシステム","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228455, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-18 13:00:00, 終了日時: 2024-04-18 14:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: 人事・マネージャ

------
オンラインでの面接でした。
人事担当、代表取締役の2人での対応でした。
・自己紹介、自己PR
・得意な科目
・なぜシステムエンジニア科を選んだのか
・学校生活の中で大変だったこと
・周りの人にはどんな人と言われるか
・東京に出ることに本人、親はなんと感じているか
・入社して5年後、どんな人間になっているか
・質問(組み込み業務に携わるにあたって今のうちに何かしておいた方がいいことはあるか
・上京した際に引越し先の物件などは補助してくれるのか)

****** 2件目 ******
レポートID: P20229020, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-05-09 14:00:00, 終了日時: 2024-05-09 17:00:00
形式: 現地・単独, 住所種別：自宅
対応者数: 1名, 役職: 社長

------
適正検査 全20問 SPI試験のようなもの 2問小論文 1問自己PR
軽く会社説明
二次面接
・自己紹介
・志望動機
・友達の関係性
・ITに興味を持ったきっかけ
・趣味、リフレッシュできること
・就職にあたって不安と期待
・就職にあたって親はなんと言っているか
・性格診断の結果とすり合わせ
・逆質問(社長から見て活躍できる人の共通点ー)
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20223075","2024-11-11","2024-11-11"
2400750,"2","2024-04-14 22:00:00","2024-05-14 12:00:00","株式会社システナ","システナ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228463, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2024-04-14 22:00:00, 終了日時: 2024-04-14 22:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
能力検査だけでした。
内容は簡単な法則性を見つける問題だけでした。
例)aaaabbbc 次の文字は何か

****** 2件目 ******
レポートID: P20228927, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-05-14 11:00:00, 終了日時: 2024-05-14 12:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: エンジニア

------
最初に会社の概要を説明され、最終確認のようなものをしました。
その後に面接が始まりました。
<質問内容>
自己紹介を自己PRと合わせて行いました。
資格を取る時心がけていたこと。
学校でどのようなことをしているか。
学校で行ったことの深堀。
会社の経営方針をどう思うか。
将来の目標はあるか。
","その他","その他","その他","OFFERED","2024","S","1",True,"20223046","2024-11-11","2024-11-11"
2400751,"2","2024-04-23 13:00:00","2024-05-07 12:30:00","株式会社DONUTS","donuts","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228468, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-23 13:00:00, 終了日時: 2024-04-23 14:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: エンジニア

------
オンライン形式・二次面接・プログラマの方との面接・12~13分ほどで終了した
〇面接内容
・自己紹介
・作りたい作品やジャンルはあるか
・開発部署に希望はあるか
〇個人的所感
 短すぎて何もわかりませんでした。追加で試験をお願いする可能性があると言われたので、もしかしたら企業側で何かしらの事情があったのかと思います。

****** 2件目 ******
レポートID: P20228786, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-05-07 11:30:00, 終了日時: 2024-05-07 12:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 3名, 役職: 人事・エンジニア

------
3次面接・オンライン形式・エンジニア2人と部長1人の合計3人との面接
〇面接内容
・エンジニア一人目(エンジニアリーダー)
 ・自己紹介(自己PR含め)
 ・専門学校を選んだ理由はなにか
 ・学生時代に頑張ったことはなにか
 ・今までで一番緊張したことはなにか
 ・ゲーム業界を目指した理由
 ・プログラムを触り始めたきっかけ
 ・自分が得意なことはなにか
 ・得意なことをどう活かしてきたか
 ・ものを作るうえでのこだわりはあるか
 ・チーム制作について感じたことはなにか
 ・チーム制作における役回りはどうだったか
 ・客観的に見た自分の長所と短所はなにか
 ・自分の意見と周りの意見が対立したときどうするか
 ・自分が作りたいものとは違う内容の業務を当てられたらどうするか
 ・自分の意見を曲げなければいけなくなったときどう思うか
 ・エンジニアとクリエイターどっちを目指しているのか
 ・マネジメントに興味はあるか
 ・将来像のイメージはあるか
 ・アルバイトについて
・エンジニア二人目
 ・今後どのような技術を学んでいきたいか
 ・どうしてエンジニアを目指したのか
 ・デザイナーやプランナーに興味はあるか
 ・チーム制作と個人製作ではどっちのほうが好みか
 ・資料を用いて調べる際に気を付けていることなどはなにか
 ・苦手なことに挑戦しなければならないときどうするか
・部長
 ・具体的にどんなものを作りたいか
 ・クラスについて
 ・客観的に見た自分の得意不得意について
 ・クラス内で自分の順位をつけるなら何位か
 ・負けているところと勝っているところについて
 ・企業選びにおいての重点について
 ・受託開発とインディー開発ならどっちが好きか
・逆質問
〇個人的所感
 深堀が多く、非常に疲れる面接だった。技術的質問は全くと言ってもいいほどなかった。
 エンジニアリーダーからは主に学校生活や個人に対する質問がメインだった。
 エンジニアリーダーの質問への返答をもとに、2人目のエンジニアからの質問が行われた。
 2人目のエンジニアからは主にエンジニアとしてどうなのか聞く内容が多かった。
 部長からの質問は変則的なものが多く、深堀もかなり多かった。
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227002","2024-11-11","2024-11-11"
2400753,"1","2024-04-15 09:30:00","2024-04-15 11:10:00","ミライト・ワン","ミライト・ワン","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228474, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2024-04-15 09:30:00, 終了日時: 2024-04-15 11:10:00
形式: オンライン・単独, 住所種別：HCS
対応者数: 他, 役職: 他

------
適正検査
言語能力
25分、40問
小説一部分を読んで問題から「正しい」「正しくない」「わからない」を選んでいく同じ文言から3〜4問、問題が出た
数学問題
35分、40問
全て%割合問題
性格診断
4択の中から自分が最も当てはまるものと当てはまらないものを選ぶ
","その他","その他","その他","CONTINUE","2024","S","1",True,"20223009","2024-11-11","2024-11-11"
2400756,"1","2024-04-23 13:00:00","2024-04-23 15:30:00","ほくでん情報テクノロジー株式会社","ホクデン情報テクノロジー","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228480, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-04-23 13:00:00, 終了日時: 2024-04-23 15:30:00
形式: 現地・単独, 住所種別：札幌
対応者数: 5名以上, 役職: 社長

------
筆記試験後面接を行うという構成でした。
筆記試験では基本情報午前程の難易度でした。簡単なビット計算やSRAM・DRAM・フラッシュメモリ、クロック周波数など基礎的な問題がありました。
時事問題では、DXの正式名称や宇宙開発で使われる液体燃料を作る企業名など難易度が高いなと思うような問題が出ました。
面接試験6対1形式で行いました、聞かれた質問は
・自己紹介
・SEを志した理由
・北海道について
・AIについて
・学生時代に力を注いだこと
・趣味
・ストレスの発散法
・原子力発電について
などを聞かれました。
","その他","その他","その他","OFFERED","2024","G","1",True,"20227009","2024-11-11","2024-11-11"
2400757,"3","2024-04-21 13:00:00","2024-05-31 15:30:00","北海道旅客鉄道","北海道旅客鉄道","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228486, イベント種別：試験_適正, 結果種別：結果待ち
開始日時: 2024-04-21 13:00:00, 終了日時: 2024-04-21 16:30:00
形式: 現地・グループ, 住所種別：札幌
対応者数: 5名以上, 役職: 他

------
足し算、違うものを探す、一番多いのを探す、色についての検査を行いました。
また、鉄道フィールド職第一志望だったため、筆記試験(国、数、理、社、英)の試験はありませんでした。

****** 2件目 ******
レポートID: P20228670, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-26 16:30:00, 終了日時: 2024-04-26 17:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
Web面接にて開催。
質問内容(覚えているもののみになります)
簡単に自己紹介してください。
志望動機をお願いします。
学生時代に頑張ったことを教えてください。
本社に入ったらどんな仕事をしてみたいですか。
夜勤があっても問題ありませんか。
希望の支所の配置はありますか。
(特にありませんと解答)
↓
どこの支所に配置されても問題ありませんか。(はいと解答)

****** 3件目 ******
レポートID: P20229216, イベント種別：試験_面接, 結果種別：結果待ち
開始日時: 2024-05-31 13:30:00, 終了日時: 2024-05-31 15:30:00
形式: 現地・単独, 住所種別：札幌
対応者数: 2名, 役職: 人事

------
質問内容
なぜ今の学校に?
志望動機を
鉄道は乗ることが好き?
趣味について詳しく
この学校で楽しかったことは?
再度聞くがこの会社でやってみたいことは?
体調面は問題ない?
サークルについて
ここで働くに当たって大事になると思うことは?
逆質問
","その他","その他","その他","WAITING","2024","J","1",True,"20232062","2024-11-11","2024-11-11"
2400760,"2","2024-04-22 10:00:00","2024-05-07 11:30:00","株式会社淡海","淡海","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228499, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-22 10:00:00, 終了日時: 2024-04-22 11:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 社長

------
社長との1体1の面接でした。
事業説明(軽く)
志望動機
なぜIT業界
上京することに対しての不安などはないか
就活の進捗
履歴書の質問
就職活動のアドバイス

****** 2件目 ******
レポートID: P20228770, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-05-07 10:00:00, 終了日時: 2024-05-07 11:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 社長

------
Zoomで音声を繋げながらの適正検査でした。
ATPPでの適正検査でした。
最後にカメラを付けて挨拶と就活状況のチェックのみでした。
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20223075","2024-11-11","2024-11-11"
2400761,"1","2024-04-23 14:00:00","2024-04-23 15:00:00","株式会社SALTO","salto","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228500, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-23 14:00:00, 終了日時: 2024-04-23 15:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: 人事・マネージャ

------
人事とエンジニア(マネージャー)との面接でした。
・自己紹介(自己PR)
・学校で学んでいること
・理想のシステムエンジニアとは
・javaについての質問
・得意な言語
・苦手な人と働くことについて(どんな人が苦手か)
・SESの働き方について不安はないか
・キャリアイメージ(1〜5年後)
・質問
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20223075","2024-11-11","2024-11-11"
2400762,"1","2024-04-17 15:55:00","2024-04-17 17:30:00","株式会社シーズ・ラボ","シーズ・ラボ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228501, イベント種別：試験_面接, 結果種別：辞退
開始日時: 2024-04-17 15:55:00, 終了日時: 2024-04-17 17:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: 人事

------
主にエントリーシートに対する深堀で、高校時代の部下有働の話や、アルバイトでの話などをした。
また、その質問の中での経験に対してどう感じているかや、自分にとってどう感じているかなどを聞かれた。
また、会社に対する思いも聞かれ、多少意地悪な質問をされた。
","その他","その他","その他","DECLINE","2024","S","1",True,"20222064","2024-11-11","2024-11-11"
2400764,"1","2024-04-20 13:00:00","2024-04-20 14:30:00","株式会社アルトナー","アルトナー","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228512, イベント種別：試験_適正, 結果種別：辞退
開始日時: 2024-04-20 13:00:00, 終了日時: 2024-04-20 14:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
形式:web
内容:SPI
1.個人特性分析
2.モチベーション測定
3.言語(4分)
4.数理(18分)
5.図形(8分)
6.論理(25分)
7.英語(15分)
1番は性格診断診断のような感じでした。
例えとしては、決心したことは変えることが無いという質問に対して、いいえ、少しそう、かなりそう、非常にそうの4択から選ぶ感じでした。他にも一つの物に対して普段思っていることを近い表現から選ぶという物もありました。
2番のモチベーション測定は例えとしては一人より周囲と協力できる仕事がいいという質問に対して、いいえ、少し違う、少しそうだ、そうだの4択から選ぶ感じでした。
3番の言語は語句を並べ直して文章を完成させる時に必要な語句を選択する問題や同意語の言葉を選択する問題などが出ました。
4番の数理は角度を求める問題や平均時速を求める問題などが出ました
5番の図形は、頭の中で図形を組むことが出来れば問題なくできると思います。
6番の推論は、同じ関係になる文字を選択する問題や誰が一番背が高いかを考える文章題が出ました。文章題の方は、紙にまとめれば簡単に答えれる問題が多いイメージです
7番の英語は、文書の空欄を埋める感じの問題が多かったです。
","その他","その他","その他","DECLINE","2024","S","1",True,"20223003","2024-11-11","2024-11-11"
2400767,"1","2024-04-23 11:20:00","2024-04-23 12:20:00","セントラルソフト株式会社","セントラルソフト","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228533, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-23 11:20:00, 終了日時: 2024-04-23 12:20:00
形式: オンライン・単独, 住所種別：札幌
対応者数: 4名, 役職: 人事・エンジニア

------
最終面接
志望動機
選考企業数
迷った際の決め手
中学高校での部活動
挫折経験とどう乗り越えたから
小中高で表彰された経験
長所と短所
ガクチカ
ITに興味を持ったきっかけ
逆質問
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20223034","2024-11-11","2024-11-11"
2400768,"1","2024-04-19 09:00:00","2024-04-19 12:00:00","株式会社LIC","lic","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228537, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-19 09:00:00, 終了日時: 2024-04-19 12:00:00
形式: 現地・単独, 住所種別：札幌
対応者数: 2名, 役職: 人事

------
最初にアンケートを記入
次にPCを使ってSPI試験と性格検査
最後に筆記での適正試験
その後、10分ほど休憩して1次面接を実施
・趣味について(事前に書いたアンケートをもとに質問された)
・アルバイトはしているか
・高校時代に部活動はしていたか
・今の成績について
上記の内容と事前に書いたアンケートからの質問がほとんどでした。
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227060","2024-11-11","2024-11-11"
2400769,"1","2024-04-22 11:00:00","2024-04-22 13:00:00","NTTdocomo","nttdocomo","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20228538, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-04-22 11:00:00, 終了日時: 2024-04-22 13:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
通話をしながら監査ありでテスト
","その他","その他","その他","UNSUCCESS","2024","J","1",True,"20232059","2024-11-11","2024-11-11"
2400770,"1","2024-04-16 19:00:00","2024-04-16 19:30:00","株式会社エニシアス","エニシアス","****","OTHER",True,"OTHER","****** 1件目 ******
レポートID: P20228539, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-04-16 19:00:00, 終了日時: 2024-04-16 19:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
・性格診断
自分の性格や人との接し方などの質問でした。
計算や考える問題はありません。
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20223098","2024-11-11","2024-11-11"
